url_key,name,brand_name,price,discount,thumbnail_url,rating_average,review_count
bo-loc-thay-the-pureit-hang-chinh-hang-p558109,Bộ Lọc Thay Thế Pureit - Hàng chính hãng,Pureit,437100,32900,https://salt.tikicdn.com/cache/280x280/ts/product/7d/d3/d3/093a5ed6165555ad4b450010e36f5032.png,4.8,80
am-dun-nuoc-sieu-toc-elmich-kee-1779ol-1-7-lit-hang-chinh-hang-p120553719,Ấm đun nước siêu tốc Elmich KEE-1779OL 1.7 Lít - Hàng Chính Hãng,Elmich,509000,541000,https://salt.tikicdn.com/cache/280x280/ts/product/cd/60/40/04bbc1096abab12e3bb94f859afa0e12.png,5.0,111
bep-nuong-dien-nagakawa-nag3101-1650w-hang-chinh-hang-p31252976,Bếp Nướng Điện Nagakawa NAG3101 (1650W) - Hàng Chính Hãng,Nagakawa,779000,311000,https://salt.tikicdn.com/cache/280x280/ts/product/fa/54/9d/bbb4e8ad5958399f7284240b97bfeaa9.jpg,4.5,35
lo-vi-song-de-ban-tich-hop-nuong-electrolux-ultimatetaste-300-20l-emg20k22b-dieu-chinh-da-dang-muc-cong-suat-chuong-trinh-cai-san-tien-loi-ra-dong-nhanh-chong-hang-chinh-hang-p210273743,"Lò vi sóng để bàn tích hợp nướng Electrolux UltimateTaste 300 20L - EMG20K22B - Điều chỉnh đa dạng mức công suất, chương trình cài sẵn tiện lợi, rã đông nhanh chóng [Hàng chính hãng]",Electrolux,1950000,340000,https://salt.tikicdn.com/cache/280x280/ts/product/db/bd/9a/93ac01a7492bbc0b13db649068b5050e.png,4.5,15
quat-ban-senko-sang-trong-cao-cap-b1216-mau-ngau-nhien-hang-chinh-hang-p127046577,Quạt bàn Senko sang trọng cao cấp B1216 màu ngẫu nhiên - Hàng Chính Hãng,SENKO,290000,0,https://salt.tikicdn.com/cache/280x280/ts/product/6e/f0/91/c995aa3aa0901618cdd0335255ad5131.png,5.0,75
quat-mini-de-ban-quat-tich-dien-usb-ctfast-m102-quat-cam-tay-3-toc-do-dieu-chinh-huong-gio-360-do-khong-gay-on-pin-sac-dung-luong-cao-hang-chinh-hang-p104908436,"Quạt mini để bàn, quạt tích điện usb CTFAST M102 - Quạt cầm tay 3 tốc độ, điều chỉnh hướng gió 360 độ, không gây ồn, pin sạc dung lượng cao - hàng chính hãng",CTFAST,210000,39000,https://salt.tikicdn.com/cache/280x280/ts/product/10/f8/28/79d8c7cef70dfd2d9dabf2531edd1f1c.png,4.7,637
may-loc-khong-khi-sharp-fp-j30e-b-ha-ng-chi-nh-ha-ng-p2138525,Máy Lọc Không Khí Sharp FP-J30E-B - Hàng chính hãng,Sharp,2079000,321000,https://salt.tikicdn.com/cache/280x280/ts/product/ff/54/10/b2bd548ec4e79629d0870013e4ff3b3a.jpg,4.8,1256
binh-thuy-dien-3-muc-nhiet-nagakawa-nag0404-4-0-lit-hang-chinh-hang-p31252925,Bình Thủy Điện 3 Mức Nhiệt Nagakawa NAG0404 (4.0 Lít) - Hàng Chính Hãng,Nagakawa,869000,586000,https://salt.tikicdn.com/cache/280x280/media/catalog/producttmp/a7/82/0d/6517ea9a1827bd5c5a8dfb72df70a0f6.jpg,4.5,192
noi-lau-mini-da-nang-2-tang-ca-nau-mi-dien-hap-han-quoc-p114680033,Nồi lẩu mini đa năng 2 tầng ca nấu mì điện hấp hàn quốc,OEM,100800,0,https://salt.tikicdn.com/cache/280x280/ts/product/4e/0a/00/93433f684db90e7d1618c8b1436c3e3e.jpg,4.7,120
may-loc-khong-khi-cao-cap-airdog-x5-hang-chinh-hang-p273901434,MÁY LỌC KHÔNG KHÍ CAO CẤP AIRDOG X5 - HÀNG CHÍNH HÃNG,AIRDOG,15000000,2200000,https://salt.tikicdn.com/cache/280x280/ts/product/69/4c/72/fc353ba0826eb7f7c06422799d54bfb4.jpg,0.0,0
bep-lau-nuong-dien-da-nang-nagakawa-nag3104-1500w-hang-chinh-hang-p125638251,Bếp lẩu nướng điện đa năng Nagakawa NAG3104 (1500W) - Hàng chính hãng,Nagakawa,759000,841000,https://salt.tikicdn.com/cache/280x280/ts/product/f1/c6/5b/753e629cc2c5d5d6e3dcfd3e2679eba3.jpg,4.5,54
binh-thuy-dien-3-muc-nhiet-nagakawa-nag0404-4-0-lit-hang-chinh-hang-p31252925,Bình Thủy Điện 3 Mức Nhiệt Nagakawa NAG0404 (4.0 Lít) - Hàng Chính Hãng,Nagakawa,869000,586000,https://salt.tikicdn.com/cache/280x280/media/catalog/producttmp/a7/82/0d/6517ea9a1827bd5c5a8dfb72df70a0f6.jpg,4.5,192
binh-thuy-dien-kangaroo-kg5k1-5-lit-hang-chinh-hang-p121266144,Bình thủy điện Kangaroo KG5K1 5 lít - Hàng chính hãng,Kangaroo_1,1029000,1321000,https://salt.tikicdn.com/cache/280x280/ts/product/df/94/fb/6317d44039af487a4547e9a50e8616c5.png,5.0,12
may-xay-sinh-to-elmich-ble-1844-500w-0-6l-hang-chinh-hang-p24346835,Máy Xay Sinh Tố Elmich BLE-1844 (500W - 0.6L) - Hàng chính hãng,Elmich,809000,386000,https://salt.tikicdn.com/cache/280x280/ts/product/1d/63/ec/f4867a2274a5b099329b46241650ba0e.jpg,4.0,6
noi-chien-ngap-dau-lock-lock-ejf716slv-1-5-lit-hang-chinh-hang-p57921973,Nồi Chiên Ngập Dầu Lock&Lock EJF716SLV (1.5 Lít) - Hàng chính hãng,LocknLock,689000,696000,https://salt.tikicdn.com/cache/280x280/ts/product/23/69/0e/2664186684f15a5df2e2e01d0c8a7d35.jpg,4.5,929
bo-loc-thay-the-pureit-hang-chinh-hang-p558109,Bộ Lọc Thay Thế Pureit - Hàng chính hãng,Pureit,437100,32900,https://salt.tikicdn.com/cache/280x280/ts/product/7d/d3/d3/093a5ed6165555ad4b450010e36f5032.png,4.8,80
loi-loc-nuoc-so-1-kangaroo-thay-the-cho-cac-loai-may-loc-ro-hang-chinh-hang-p20831735,Lõi lọc nước số 1 Kangaroo thay thế cho các loại máy lọc RO - Hàng chính hãng,Kangaroo,29000,8500,https://salt.tikicdn.com/cache/280x280/ts/product/e6/80/78/307fe1bc5ac7ac2548d846ec0da845eb.jpg,4.8,313
quat-sac-comet-crf0705-5w-hang-chinh-hang-p273600804,Quạt Kẹp Sạc Mini Tích Điện Comet CRF0705 (5W) - Hàng chính hãng,Comet,249000,0,https://salt.tikicdn.com/cache/280x280/ts/product/1b/cd/18/d8f3bc880b669b1469ed0a50ac12c383.png,4.8,183
may-hut-bui-cam-tay-khong-day-co-den-cao-cap-luc-hut-lon-6000pa-em-ai-manh-me-su-dung-trong-nha-ngoai-troi-va-cho-o-to-may-hut-bui-o-to-va-gia-dinh-chinh-hang-vinbuy-p216353939,"Máy Hút Bụi Cầm Tay Không Dây, Có Đèn Cao Cấp, Lực Hút Lớn 6000PA, Êm Ái Mạnh Mẽ, Sử Dụng Trong Nhà, Ngoài Trời Và Cho Ô Tô – Máy Hút Bụi Ô Tô Và Gia Đình Chính Hãng VinBuy",VinBuy,300000,0,https://salt.tikicdn.com/cache/280x280/ts/product/78/74/43/23662fa0aa3b683370e8bb2a46db6d76.png,4.1,362
ban-ui-cam-tay-tefal-dt6130e0-cong-suat-1300w-phun-hoi-20g-phut-chuc-nang-chong-can-hang-chinh-hang-p79855873,Bàn ủi cầm tay Tefal DT6130E0 - Công suất 1300W - Phun hơi 20g/phút - Chức năng chống cặn - Hàng chính hãng,Tefal,670000,140000,https://salt.tikicdn.com/cache/280x280/ts/product/28/45/89/6f25a5ce3383a2356bcccd89ec80c2c0.jpg,4.2,5
may-hut-bui-cam-tay-mini-deerma-dx118c-dung-tich-binh-chua-bui-1-2l-hang-chinh-hang-p50722604,Máy hút bụi cầm tay mini Deerma DX118C dung tích bình chứa bụi 1.2L - Hàng chính hãng,Deerma,545000,15000,https://salt.tikicdn.com/cache/280x280/ts/product/f0/4d/6c/cec1fa7738ce2558aa98050ccb2dee4b.jpg,5.0,1
may-lam-sua-hat-da-nang-bluestone-smb-7329-1-3-lit-hang-chinh-hang-p37455760,Máy Làm Sữa Hạt Đa Năng Bluestone SMB-7329 (1.3 Lít) - Hàng Chính Hãng,Bluestone,1470000,529000,https://salt.tikicdn.com/cache/280x280/ts/product/8b/27/65/795b26f767fb55c100ac5ebcecbcdd72.jpg,4.7,1395
quat-dien-dung-senko-l1638-giao-mau-ngau-nhien-hang-chinh-hang-p78488079,Quạt Điện Đứng Senko L1638 - Giao Màu Ngẫu Nhiên - Hàng Chính Hãng,SENKO,360000,0,https://salt.tikicdn.com/cache/280x280/ts/product/66/77/31/c86e47b1aa049abcd90c120eb1d3eaae.png,4.7,67
may-vat-cam-lock-lock-ejj256blk-85w-hang-chinh-hang-p73325952,Máy vắt cam Lock&Lock EJJ256BLK 85W - Hàng chính hãng,LocknLock,669000,669000,https://salt.tikicdn.com/cache/280x280/ts/product/df/00/15/921d8ea3cadd51f3ee8ba04663131b17.jpg,4.8,677
bep-nuong-dien-lock-lock-electric-grill-ejg231-2000w-hang-chinh-hang-p2386315,Bếp Nướng Điện Lock&Lock Electric Grill EJG231 (2000W) - Hàng Chính Hãng,LocknLock,879000,650000,https://salt.tikicdn.com/cache/280x280/ts/product/13/6c/07/7335737ce6ae910d1655a8875d19d16e.jpg,4.7,711
may-lo-c-khong-khi-sunhouse-shd-15ap9715-40w-hang-chinh-hang-p77767851,Máy lọc không khí SUNHOUSE SHD-15AP9715 (40W) - Hàng chính hãng,Sunhouse,1139000,891000,https://salt.tikicdn.com/cache/280x280/ts/product/ab/eb/ac/620de847ae22e4eb698344191997283e.jpg,4.6,314
may-uon-toc-may-ep-toc-duoi-toc-da-nang-kieu-han-quoc-damas-dh6120-thiet-ke-voi-4-muc-nhiet-tuy-chinh-phu-hop-voi-nhieu-loai-toc-khac-nhau-giup-duoi-thang-lam-xoan-toc-chuan-salon-ngay-tai-nha-ma-khong-can-phai-ra-cua-tiem-hang-chinh-hang-p174666584,"Máy Uốn Tóc, Máy Ép Tóc, Duỗi Tóc Đa Năng Kiểu Hàn Quốc DAMAS DH6120 - Thiết kế với 4 mức nhiệt tùy chỉnh phù hợp với nhiều loại tóc khác nhau giúp duỗi thẳng, làm xoăn tóc chuẩn Salon ngay tại nhà mà không cần phải ra cửa tiệm - Hàng Chính Hãng",Damas,239000,211000,https://salt.tikicdn.com/cache/280x280/ts/product/c1/2d/8f/7020e3e592e45a6bdb8e9397d0ecd7f1.jpg,4.7,104
may-loc-khong-khi-xiaomi-mi-air-purifier-4-lite-loc-bui-min-ket-noi-app-phu-hop-khong-gian-45-m2-hang-chinh-hang-p242411227,"Máy Lọc Không Khí XIAOMI Mi Air Purifier 4 Lite Lọc Bụi Mịn Kết Nối App, Phù Hợp Không Gian 45 m2 - Hàng Chính Hãng",Xiaomi,2649000,2550000,https://salt.tikicdn.com/cache/280x280/ts/product/bf/be/b8/5b554b381d62a023e4fd5c1a5b0b2329.png,5.0,89
ban-ui-kho-nagakawa-nag1502-tim-hang-chinh-hang-p22095575,Bàn Ủi Khô Nagakawa NAG1502 (1200W) - Tím - Hàng Chính Hãng,Nagakawa,145000,110000,https://salt.tikicdn.com/cache/280x280/ts/product/05/f8/3f/6dfc313388c15a668f7cd9c13b19df14.jpg,4.6,282
bep-hong-ngoai-lock-lock-eji421-2000w-hang-chinh-hang-p36627517,Bếp Hồng Ngoại Lock&Lock EJI421 (2000W) - Hàng Chính Hãng,LocknLock,1139000,1167000,https://salt.tikicdn.com/cache/280x280/ts/product/bb/e1/f6/9fe47007f175239b0fa719df6a8d6f45.jpg,4.6,587
may-hut-bui-cam-tay-deerma-dx115c-600w-hang-chinh-hang-p68258241,Máy hút bụi cầm tay Deerma DX115C (600W) - Hàng Chính Hãng,Deerma,540000,0,https://salt.tikicdn.com/cache/280x280/ts/product/ae/93/07/c426efa3499c84348a3b1898d84a3e4e.png,5.0,9
may-loc-khong-khi-nano-va-xong-tinh-dau-cho-o-to-van-phong-phong-ngu-airpot-nhap-khau-truc-tiep-tu-han-quoc-p157950027,"Máy lọc không khí nano và xông tinh dầu cho ô tô, văn phòng, phòng ngủ AirPOT - nhập khẩu trực tiếp từ Hàn Quốc",Air Pot,480000,480000,https://salt.tikicdn.com/cache/280x280/ts/product/79/cb/55/dd699f529b77f51db303a5213622f279.png,4.5,92
may-say-toc-philips-bhc010-10-de-dang-cham-soc-toc-an-toan-p187938785,Máy sấy tóc Philips BHC010/10 - Dễ dàng chăm sóc tóc - An toàn,Philips,349000,46000,https://salt.tikicdn.com/cache/280x280/ts/product/fd/82/41/d7337680896515c2c6ea28b3fdbcde74.jpg,4.8,51
may-xay-thit-xay-da-nang-may-xay-sinh-to-may-xay-an-dam-cho-be-bcook-bc06-hang-chinh-hang-p140950114,"Máy Xay Thịt ,Xay Đa Năng, máy xay sinh tố, máy xay ăn dặm cho bé BCOOK BC06 - HÀNG CHÍNH HÃNG",Bcook,279000,40000,https://salt.tikicdn.com/cache/280x280/ts/product/f1/63/6e/a99dcc7d4164a007ff535eff4b04cb76.png,4.5,132
may-cat-tia-long-mui-xiaomi-showsee-c1-bk-hang-nhap-khau-p107223590,Máy cắt tỉa lông mũi Xiaomi ShowSee C1-BK - Hàng Nhập Khẩu,Xiaomi,119000,30000,https://salt.tikicdn.com/cache/280x280/ts/product/12/ea/f8/04207791e92a9b6471317fefc6426bbe.jpg,4.6,65
may-hut-chan-khong-thuc-pham-shineye-w230-tu-dong-hut-kho-va-hut-uot-voi-2-che-do-han-tich-hop-han-doc-lap-kiem-soat-luc-hut-hang-chinh-hang-p108020412,"Máy hút chân không thực phẩm Shineye W230 tự động, hút khô và hút ướt với 2 chế độ hàn, tích hợp hàn độc lập, kiểm soát lực hút, hàng chính hãng",Shineye,600000,0,https://salt.tikicdn.com/cache/280x280/ts/product/ee/84/2a/e2911ea39edb7ce532af560ff2798406.jpg,4.6,145
may-hap-thuc-pham-da-nang-03-tang-magic-korea-a61-10-5-lit-hang-chinh-hang-p44996545,Máy hấp thực phẩm đa năng 03 tầng Magic Korea A61 (10.5 lít) - Hàng Chính Hãng,Magic Korea,449000,350000,https://salt.tikicdn.com/cache/280x280/ts/product/ba/29/43/231081bfac56e977a124166b8d7bf258.jpg,4.6,323
dung-cu-cat-tia-long-mui-es-108-bang-thep-khong-gi-cao-cap-may-cat-long-mui-an-toan-tien-loi-p99380493," Dụng cụ cắt tỉa lông mũi ES-108 bằng thép không gỉ cao cấp, máy cắt lông mũi an toàn tiện lợi",OEM,29999,0,https://salt.tikicdn.com/cache/280x280/ts/product/a3/6d/72/eda23dbcc8b7784580bfe1a4004f3670.jpg,4.8,4
am-sieu-toc-inox-2-lop-damas-dk-6018b-1-8l-hang-chinh-hang-p174186211,Ấm Siêu Tốc Inox 2 Lớp DAMAS DK-6018B (1.8L) - Hàng Chính Hãng,Damas,419000,381000,https://salt.tikicdn.com/cache/280x280/ts/product/d4/84/22/cf3bba0d414d3c74afb04145cceeb151.png,4.8,101
may-xay-thit-ca-xay-da-nang-b-cook-2-luoi-dao-kep-coi-thuy-tinh-350w-hang-chinh-hang-p57790305,"Máy xay thịt, cá, xay đa năng B.COOK 2 lưỡi dao kép cối thủy tinh (350W) - Hàng chính hãng",B.COOK,309000,181000,https://salt.tikicdn.com/cache/280x280/ts/product/fa/33/48/908c1872a56d87b78cfde012080d9f2d.png,4.5,508
quat-de-ban-mini-4-canh-dung-de-quat-hoac-lam-mat-cho-laptop-p41095382,Quạt Lồng Sắt Mini 4 Cánh Để Bàn,OEM,53000,0,https://salt.tikicdn.com/cache/280x280/ts/product/3b/49/77/e09608bd1ce20b900b6811224672f45c.jpg,4.7,98
may-lam-sua-dau-nanh-lock-lock-ejs226-1-3-lit-hang-chinh-hang-p42648351,Máy Làm Sữa Đậu Nành Lock&Lock EJS226 (1.3 Lít) - Hàng Chính Hãng,LocknLock,1659000,1685000,https://salt.tikicdn.com/cache/280x280/ts/product/8c/7c/96/5382eb1d11fc3e625c1d4c63a5832faf.jpg,4.6,643
loi-loc-diet-khuan-cho-may-loc-khong-khi-xiaomi-mi-air-purifier-hepa-filter-mau-xam-hang-chinh-hang-p56048866,Lõi Lọc Diệt Khuẩn Cho Máy Lọc Không Khí Xiaomi Mi Air Purifier HEPA Filter Màu Xám - Hàng Chính Hãng,Xiaomi,649000,0,https://salt.tikicdn.com/cache/280x280/ts/product/3f/0c/3d/7753ce1dc315409a5e6f1a55d3e47639.jpg,5.0,73
quat-mini-cam-tay-de-ban-xoay-360-do-bamboo-life-hang-chinh-hang-quat-sac-usb-da-nang-dung-de-kep-noi-kep-xe-day-cho-be-cam-tay-de-ban-van-phong-kep-xe-o-to-p91023317,"Quạt mini, quạt tích điện để bàn cầm tay Bamboo Life chính hãng dung lượng pin 4000mAh xoay 360 độ sạc pin kẹp nôi kẹp xe đẩy cho bé",Bamboo Life,249000,0,https://salt.tikicdn.com/cache/280x280/ts/product/08/1e/fe/148631f77cebcd42d4502020e2654b45.jpg,4.6,389
bep-tu-don-hafele-hsi-21fw-hang-chinh-hang-p113633607,Bếp từ đơn Hafele HSI-21FW (Hàng chính hãng),HAFELE,1129000,901000,https://salt.tikicdn.com/cache/280x280/ts/product/69/b4/b7/5d1808f60e20fd189368aede25f5eb2c.jpg,4.8,229
robot-hut-bui-lau-nha-liectroux-c30b-hang-chinh-hang-p106053875,Robot Hút Bụi Lau Nhà LIECTROUX C30B- Hàng chính hãng.,Liectroux,3467000,150000,https://salt.tikicdn.com/cache/280x280/ts/product/94/fb/a6/9cd3fde084e2db92d0912e6d9b92986d.jpg,4.5,93
may-loc-nuoc-pureit-classic-khong-dung-dien-hang-chinh-hang-p60824784,Máy Lọc Nước Pureit Classic Không Dùng Điện - Hàng Chính Hãng,Pureit,999000,1391000,https://salt.tikicdn.com/cache/280x280/ts/product/b9/31/f4/a560096ee713ad7c42c8a9e06b59448e.png,4.7,213
be-p-tu-don-sunhouse-shd6157-1800w-kem-noi-lau-hang-chinh-hang-p147903537,Bếp Từ Đơn Sunhouse SHD6157 (1800W) - Kèm Nồi Lẩu - Hàng Chính Hãng,Sunhouse,639000,455000,https://salt.tikicdn.com/cache/280x280/ts/product/b7/e0/48/7272034cf09fdf7583c3187c086f8a07.jpg,4.7,290
noi-lau-dien-sunhouse-shd4521-3l-hang-chinh-hang-p2393139,Nồi Lẩu Điện Sunhouse SHD4521 (3L) - Hàng chính hãng,Sunhouse,469000,307000,https://salt.tikicdn.com/cache/280x280/ts/product/b6/9c/07/8a3cc37d3edf931deb264d9c5e271ae3.jpg,4.7,621
tong-do-cat-toc-chuyen-nghiep-kemei-km-809a-p71111211,TÔNG ĐƠ CẮT TÓC CHUYÊN NGHIỆP KEMEI- KM 809A,Kemei,229000,229000,https://salt.tikicdn.com/cache/280x280/ts/product/21/7a/af/d88fd0a120218e27ba3d800a71cf01f4.jpg,4.8,266
may-say-toc-panasonic-past-eh-nd11-w645-hang-chinh-hang-p448842,Máy Sấy Tóc Panasonic PAST-EH-ND11-W645 - Hàng Chính Hãng,Panasonic,320000,34000,https://salt.tikicdn.com/cache/280x280/media/catalog/product/m/a/may-say-toc-panasonic-past-eh-nd11-w645-trang-6494-3407211-1-zoom.jpg,5.0,18
may-hut-bui-mini-cam-tay-deerma-dx118c-giao-mau-ngau-nhien-hang-chinh-hang-p35597937,Máy hút bụi mini cầm tay DEERMA DX118C - Giao màu ngẫu nhiên - Hàng chính hãng,Deerma,489000,49000,https://salt.tikicdn.com/cache/280x280/ts/product/60/d2/8e/c026df4278260fb85dfec86302a71dd5.jpg,4.8,325
combo-3-loi-loc-nuoc-karofi-1-2-3-chinh-hang-p9483224,"Combo 3 lõi lọc nước Karofi 1,2,3 chính hãng",Karofi,128000,0,https://salt.tikicdn.com/cache/280x280/ts/product/00/cf/46/a507ca0c7f2ad416bf60deed6357782a.png,4.8,58
quat-dung-toshiba-f-lsa20-w-vn-60w-trang-hang-chinh-hang-p3577985,Quạt Đứng Toshiba F- LSA20(W)VN (60W) - Trắng - Hàng chính hãng,Toshiba,1150000,160000,https://salt.tikicdn.com/cache/280x280/ts/product/2d/7a/f8/53d2ef40d69232618c641a6cc7d2eed5.jpg,4.7,657
ban-la-hoi-nuoc-cam-tay-gap-gon-p35035538,Bàn là hơi nước cầm tay gấp gọn,OEM,385000,35000,https://salt.tikicdn.com/cache/280x280/ts/product/8b/95/5f/3cf283ae5fbdefc9993bf2a68dfcd89c.jpg,4.3,18
quat-mini-de-ban-quat-tich-dien-usb-cam-tay-quat-kep-ban-da-nang-seasy-ss74-3-cap-do-gio-cuc-mat-dieu-chinh-huong-gio-720-do-khong-gay-tieng-on-pin-dung-luong-lon-su-dung-trong-nhieu-gio-hang-chinh-hang-p179237419,"Quạt Mini Để Bàn, Quạt Tích Điện USB Cầm Tay, Quạt Kẹp Bàn Đa Năng SeaSy SS74, 3 Cấp Độ Gió Cực Mát, Điều Chỉnh Hướng Gió 720 Độ, Không Gây Tiếng Ồn, Pin Dung Lượng Lớn, Sử Dụng Trong Nhiều Giờ – Hàng Chính Hãng",SeaSy,179000,30000,https://salt.tikicdn.com/cache/280x280/ts/product/4f/53/fe/47d06544aba5ef9689faff618d02c8c6.jpg,4.5,73
may-hut-chan-khong-tu-dong-khong-ken-tui-p290b-hang-nhap-khau-p65221065,Máy hút chân không tự động không kén túi P290B Hàng Nhập Khẩu,Shineye,2200000,0,https://salt.tikicdn.com/cache/280x280/ts/product/9b/ec/5e/065fa84fa0f5e8c5e0d7899ff8d7b46f.jpg,4.7,65
may-danh-trung-tao-bot-cafe-danh-sua-di-dong-cam-tay-3-toc-do-cao-cap-p184587948,"Máy Đánh Trứng,Tạo Bọt Cafe Đánh Sữa Di Động Cầm Tay 3 Tốc Độ Cao Cấp",OEM,89000,0,https://salt.tikicdn.com/cache/280x280/ts/product/ba/0e/2e/28d873382387ee16f9202a8cc135175e.png,3.8,30
noi-com-nap-gai-toshiba-rc-10jfm-h-vn-1l-hang-chinh-hang-p2365901,Nồi Cơm Nắp Gài Toshiba RC-10JFM(H)VN (1L) - Hàng chính hãng,Toshiba,479000,171000,https://salt.tikicdn.com/cache/280x280/ts/product/5c/21/16/9109f019cac4bf251806c731543bf4e1.jpg,4.5,619
noi-dien-da-nang-1-8-lit-noi-dien-mini-2-tang-tang-kem-khay-hap-cao-cap-hang-chinh-hang-midoctor-p114750893,Nồi Lẩu Mini 2 Tầng - Nồi Điện Đa Năng Tặng Kèm Khay Hấp Cao Cấp 1.2 Lít - Hàng Chính Hãng miDoctor - Logo trên thân nồi hình ngẫu nhiên,miDoctor,164000,56000,https://salt.tikicdn.com/cache/280x280/ts/product/aa/6d/c5/0c78b22f73e88568501cb7b2f60d6abf.jpg,4.6,704
bo-loi-loc-nuoc-kangaroo-so-1-2-3-hang-chinh-hang-p20831639," Bộ lõi lọc nước Kangaroo số 1, 2, 3 Hàng chính hãng",Kangaroo,93000,0,https://salt.tikicdn.com/cache/280x280/ts/product/41/3b/0a/6b63f2fe92e1eedc09a1845217130a9b.jpg,4.7,71
noi-lau-dien-mini-2-muc-nhiet-ca-nau-mi-dien-da-nang-damas-dk-8012-1-2-lit-hang-chinh-hang-p183484077,Nồi Lẩu Điện Mini 2 Mức Nhiệt - Ca Nấu Mì Điện Đa Năng DAMAS DK-8012 (1.2 Lít) - Hàng Chính Hãng,Damas,259000,241000,https://salt.tikicdn.com/cache/280x280/ts/product/30/57/eb/c0770bd6dd4bdc0a3aef135a87556b51.jpg,4.6,60
noi-chien-khong-dau-magic-a-801-6-0-lit-hang-chinh-hang-p38041512,Nồi Chiên Không Dầu Magic A-801 (6.0 Lít),Magic Korea,1119000,1471000,https://salt.tikicdn.com/cache/280x280/ts/product/58/4c/1e/088c731d34d3f8d345dbd4e99f70a5b9.jpg,4.6,1436
noi-com-dien-mini-barwell-gmbear-jiashi-da-nang-dung-cho-1-3-nguoi-an-kem-muong-coc-dong-va-khay-hap-hang-chinh-hang-giao-mau-ngau-nhien-p214154250,"Nồi cơm điện mini Barwell GMBear Jiashi đa năng dùng cho 1- 2 người ăn kèm muỗng, cốc đong và khay hấp - Hàng chính hãng, giao màu ngẫu nhiên",BARWELL,416500,73500,https://salt.tikicdn.com/cache/280x280/ts/product/c4/ba/fc/bf57cd6d132b74c272dd09ac06b6642e.jpg,4.6,29
may-say-toc-cao-cap-kieu-dang-sang-trong-tinh-te-cong-suat-lon-chuyen-dung-tai-nha-va-cho-hair-salon-may-say-toc-bo-sung-ion-duong-am-lam-mem-muot-toc-may-say-toc-cao-cap-dong-co-em-ai-on-dinh-chinh-hang-vinbuy-may-say-toc-p72285990,"Máy Sấy Tóc Cao Cấp Kiểu Dáng Sang Trọng Tinh Tế Công Suất Lớn Chuyên Dụng Tại Nhà và Cho Hair Salon - Máy Sấy Tóc Bổ Sung Ion Dưỡng Ẩm, Làm Mềm Mượt Tóc - Máy Sấy Tóc Cao Cấp Động Cơ Êm Ái, Ổn Định – Chính Hãng VinBuy (Máy sấy tóc) - Đỏ",VinBuy,246000,204000,https://salt.tikicdn.com/cache/280x280/ts/product/62/f4/90/885621df71b1232943617bb68021be21.png,4.7,452
may-ep-cham-may-ep-trai-cay-mitomo-ec-55-hang-chinh-hang-p124481286,"Máy ép chậm, máy ép trái cây Mitomo EC-55 hàng chính hãng",Mitomo,919000,401000,https://salt.tikicdn.com/cache/280x280/ts/product/de/aa/7c/3a7e3d09cc696cf0ec43aeb6ad71d87a.png,4.7,226
bo-loc-thay-the-pureit-classic-hang-chinh-hang-p74173695,Bộ Lọc Thay Thế Pureit Classic - Hàng chính hãng,Pureit,437100,32900,https://salt.tikicdn.com/cache/280x280/ts/product/30/e0/af/ec83f009a864f6542c1e3228b4221db5.png,4.8,166
may-phun-suong-nano-tao-am-khong-khi-seasy-ss12-may-xong-va-khuyech-tan-tinh-dau-dung-tich-3-lit-voi-3-che-do-phun-tich-hop-den-ngu-tu-thay-doi-mau-sac-phun-lien-tuc-20h-va-tu-ngat-khi-het-nuoc-hang-chinh-hang-p113274611,"Máy phun sương nano tạo ẩm không khí SEASY SS12, máy xông và khuyếch tán tinh dầu dung tích 3 lít với 3 chế độ phun, tích hợp đèn ngủ tự thay đổi màu sắc, phun liên tục 20h và tự ngắt khi hết nước - Hàng chính hãng",SeaSy,309000,130000,https://salt.tikicdn.com/cache/280x280/ts/product/54/3c/23/63bf15ee89c1485202b826b1ecef4abe.jpg,4.5,217
may-lam-toc-uon-bam-duoi-da-nang-km-1213-nhieu-chuc-nang-lam-phong-uon-cup-uon-xoan-dap-xu-duoi-thang-mau-ngau-nhien-p147981051,"Máy làm tóc uốn, bấm, duỗi đa năng KM 1213 Nhiều Chức Năng Làm Phồng Uốn Cụp Uốn Xoăn Dập Xù Duỗi Thẳng (Màu Ngẫu Nhiên)",OEM,195000,0,https://salt.tikicdn.com/cache/280x280/ts/product/c4/2f/a0/7ba915dee0fa4f08fa283b2050c0712d.jpg,4.5,27
sieu-sac-thuoc-bac-tu-dong-loai-2-lit-p40307233,Siêu sắc thuốc bắc tự động loại 2 lít  - mẫu ngẫu nhiên,OEM,189000,0,https://salt.tikicdn.com/cache/280x280/ts/product/c0/ab/5b/5d977b384cda1467e4602762bd911f15.jpg,4.3,52
noi-com-dien-kangaroo-kg826s-1-2l-cam-hang-chinh-hang-p900834,Nồi Cơm Điện Kangaroo KG826S (1.2L) - Cam - Hàng chính hãng,Kangaroo,540000,430000,https://salt.tikicdn.com/cache/280x280/ts/product/87/26/bb/7e4f2788eae9a4f06e44b60ef3d71bca.jpg,4.7,117
