title,price,link_item,image_url,index_,discount_idx,discount_percent_list,countReviews,type,category,subcategory,official_idx,official
Sách - 3000 Từ Vựng Tiếng Nhật Theo Chủ Đề - McBooks,48.980 ₫,https://www.lazada.vn/products/sach-3000-tu-vung-tieng-nhat-theo-chu-de-mcbooks-i1431647449.html,https://img.lazcdn.com/g/p/9cc5fc85df36cf016a68cab1dcfc3970.png_400x400q75.png_.webp,24,24,32% Off,"193 Đã bán
(39)
Hồ Chí Minh",lazada,bookandmusic,language_book,24,1
Nhà Sách Minh Tâm _ Sách - Collins Cobuild - Key Words For IELTS (Book 3: Advanced),108.800 ₫,https://www.lazada.vn/products/nha-sach-minh-tam-_-sach-collins-cobuild-key-words-for-ielts-book-3-advanced-i2626507002.html,https://img.lazcdn.com/g/p/e5b1172a85472144527325d0199709ff.jpg_400x400q75.jpg_.webp,25,25,20% Off,Hồ Chí Minh,lazada,bookandmusic,language_book,25,1
Sách 10 Ngày Có Thể Nói 1000 Câu Tiếng Hoa - Giao Tiếp Xã Hội-Vanlangbooks,40.381 ₫,https://www.lazada.vn/products/sach-10-ngay-co-the-noi-1000-cau-tieng-hoa-giao-tiep-xa-hoi-vanlangbooks-i2343489844.html,https://img.lazcdn.com/g/p/f7ac92f6bbda605f00016734fa88e7fd.jpg_400x400q75.jpg_.webp,26,26,38% Off,Hồ Chí Minh,lazada,bookandmusic,language_book,26,1
Tự Học Tiếng Trung Cho Người Mới Bắt Đầu - Mcbooks,57.000 ₫,https://www.lazada.vn/products/tu-hoc-tieng-trung-cho-nguoi-moi-bat-dau-mcbooks-i827026672.html,https://img.lazcdn.com/g/p/6d2a50bfafebc726ad21584ed6f89044.jpg_400x400q75.jpg_.webp,27,27,40% Off,"5.2K Đã bán
(1247)
Hồ Chí Minh",lazada,bookandmusic,language_book,27,1
Lượng Từ Tiếng Hán Hiện Đại (Sách Màu),77.285 ₫,https://www.lazada.vn/products/luong-tu-tieng-han-hien-dai-sach-mau-i731298655.html,https://img.lazcdn.com/g/p/d8e25d50a796c4a3bb9966021ad1ea63.jpg_400x400q75.jpg_.webp,28,28,44% Off,"68 Đã bán
(26)
Hà Nội",lazada,bookandmusic,language_book,28,0
Tự Học Nghe Nói Tiếng Anh Căn Bản Dành Cho Người Mất Gốc - Học Kèm App Online,50.840 ₫,https://www.lazada.vn/products/tu-hoc-nghe-noi-tieng-anh-can-ban-danh-cho-nguoi-mat-goc-hoc-kem-app-online-i820862439.html,https://img.lazcdn.com/g/p/c7052e3228291e858901013f6d1d34c5.jpg_400x400q75.jpg_.webp,29,29,38% Off,"512 Đã bán
(114)
Hồ Chí Minh",lazada,bookandmusic,language_book,29,1
Fahasa - My Little Island 3 SB W/CD-ROM,214.430 ₫,https://www.lazada.vn/products/fahasa-my-little-island-3-sb-wcd-rom-i473508055.html,https://img.lazcdn.com/g/p/22acc95f62ab06ef2ba5aecd64b952c1.jpg_400x400q75.jpg_.webp,30,30,6% Off,Hồ Chí Minh,lazada,bookandmusic,language_book,30,1
Nhà sách Minh Tâm _ 2000 Câu Đàm Thoại Tiếng Anh Cho Mọi Tình Huống - Kèm CD,128.000 ₫,https://www.lazada.vn/products/nha-sach-minh-tam-_-2000-cau-dam-thoai-tieng-anh-cho-moi-tinh-huong-kem-cd-i2626409508.html,https://img.lazcdn.com/g/p/b62ca78fb808b9a10568da56c6767ced.jpg_400x400q75.jpg_.webp,31,31,20% Off,Hồ Chí Minh,lazada,bookandmusic,language_book,31,1
Mindmap Ngữ pháp tiếng Nhật - Học ngữ pháp tiếng Nhật bằng sơ đồ tư duy - Dành cho trình độ sơ cấp,104.780 ₫,https://www.lazada.vn/products/mindmap-ngu-phap-tieng-nhat-hoc-ngu-phap-tieng-nhat-bang-so-do-tu-duy-danh-cho-trinh-do-so-cap-i2403741743.html,https://img.lazcdn.com/g/p/5f8667e28cf3d0f2b6706a6f2937f0ee.jpg_400x400q75.jpg_.webp,32,32,38% Off,"38 Đã bán
(9)
Hồ Chí Minh",lazada,bookandmusic,language_book,32,1
Tiếng Anh 9 (Global Success),62.000 ₫,https://www.lazada.vn/products/tieng-anh-9-global-success-i2654511680.html,https://img.lazcdn.com/g/ff/kf/S58ed984add3241148babc9bf38e60a025.jpg_400x400q75.jpg_.webp,33,33,,"13 Đã bán
(4)
Hồ Chí Minh",lazada,bookandmusic,language_book,33,0
Sách Tiếng Nhật - Kanji Masuta N4 (Bản Dịch Tiếng Việt),70.000 ₫,https://www.lazada.vn/products/sach-tieng-nhat-kanji-masuta-n4-ban-dich-tieng-viet-i2603666972.html,https://img.lazcdn.com/g/ff/kf/Sf1f7882ae62943afa1442fd0e8bc04c5E.jpg_400x400q75.jpg_.webp,34,34,,Hà Nội,lazada,bookandmusic,language_book,34,0
3000 Từ vựng tiếng hàn theo chủ đề - Làm chủ từ vựng tiếng Hàn sau 3 tháng,58.280 ₫,https://www.lazada.vn/products/3000-tu-vung-tieng-han-theo-chu-de-lam-chu-tu-vung-tieng-han-sau-3-thang-i827222152.html,https://img.lazcdn.com/g/p/279e664cbc4e30925c0225740f641499.jpg_400x400q75.jpg_.webp,35,35,38% Off,"804 Đã bán
(204)
Hồ Chí Minh",lazada,bookandmusic,language_book,35,1
Sách - IELTS Writing Journey From Basics To Band 6.0,139.518 ₫,https://www.lazada.vn/products/sach-ielts-writing-journey-from-basics-to-band-60-i2424802050.html,https://img.lazcdn.com/g/p/3625fc011f6f3605504a9fede85199ea.jpg_400x400q75.jpg_.webp,36,36,30% Off,"105 Đã bán
(30)
Hồ Chí Minh",lazada,bookandmusic,language_book,36,1
Sách - Mindmap Từ vựng tiếng Nhật - Học từ vựng tiếng Nhật qua sơ đồ tư duy,128.520 ₫,https://www.lazada.vn/products/sach-mindmap-tu-vung-tieng-nhat-hoc-tu-vung-tieng-nhat-qua-so-do-tu-duy-i2322143997.html,https://img.lazcdn.com/g/p/c52ef8b20ad2093e0f14d93e5cf4f1cc.jpg_400x400q75.jpg_.webp,37,37,32% Off,"8 Đã bán
(4)
Hồ Chí Minh",lazada,bookandmusic,language_book,37,0
"Edubook - Combo Sách tiếng Nhật lớp 6,7,8,9 (Bộ 4 cuốn)",21.000 ₫,https://www.lazada.vn/products/edubook-combo-sach-tieng-nhat-lop-6789-bo-4-cuon-i1876076949.html,https://img.lazcdn.com/g/p/3f12fa39058f5f8950f4b7f3dfa1c56a.jpg_400x400q75.jpg_.webp,38,38,,"97 Đã bán
(23)
Hà Nội",lazada,bookandmusic,language_book,38,1
Sách - Take Note Văn Lớp 6 (Sổ tay tổng hợp kiến thức môn Văn lớp 6) - Phiên bản mới 5.0,45.000 ₫,https://www.lazada.vn/products/sach-take-note-van-lop-6-so-tay-tong-hop-kien-thuc-mon-van-lop-6-phien-ban-moi-50-i2652127539.html,https://img.lazcdn.com/g/p/edf2691db99bc4ea2b70c73a2f3c24d0.jpg_400x400q75.jpg_.webp,39,39,49% Off,Hồ Chí Minh,lazada,bookandmusic,language_book,39,0
Tiếng Anh 12 (Global Success),70.000 ₫,https://www.lazada.vn/products/tieng-anh-12-global-success-i2654544325.html,https://img.lazcdn.com/g/ff/kf/S6e34e76c82ce4938ac3877eb78996ca3G.jpg_400x400q75.jpg_.webp,40,40,,"5 Đã bán
(2)
Hồ Chí Minh",lazada,bookandmusic,language_book,40,0
