title,price,link_item,image_url,index_,discount_idx,discount_percent_list,countReviews,type,category,subcategory,official_idx,official
"Viên tiểu đường dây thìa canh lá to DK Betics GOLD - DK Pharma, hỗ trợ hạ và ổn định đường huyết an toàn",650.000 ₫,https://www.lazada.vn/products/vien-tieu-duong-day-thia-canh-la-to-dk-betics-gold-dk-pharma-ho-tro-ha-va-on-dinh-duong-huyet-an-toan-i1402278296.html,https://img.lazcdn.com/g/p/fd850992470498445cc5f0e904063929.jpg_400x400q75.jpg_.webp,23,23,,"42 Đã bán
(9)
Hồ Chí Minh",lazada,health,functionalfoods,23,1
(Date xa) Nhỏ Mắt Sante Fx Neo 12ml Nhật Bản mẫu mới nhất,46.000 ₫,https://www.lazada.vn/products/date-xa-nho-mat-sante-fx-neo-12ml-nhat-ban-mau-moi-nhat-i870206963.html,https://img.lazcdn.com/g/p/adc49d1b3e8874ad45ac497eaa1cca7b.jpg_400x400q75.jpg_.webp,24,24,23% Off,"6.0K Đã bán
(877)
Hồ Chí Minh",lazada,health,functionalfoods,24,0
Kem Giảm Phì Đại Chống Viêm Tuyến Tiền Liệt Giúp Bàng Quang Khỏe Mạnh,65.916 ₫,https://www.lazada.vn/products/kem-giam-phi-dai-chong-viem-tuyen-tien-liet-giup-bang-quang-khoe-manh-i2612000813.html,https://img.lazcdn.com/g/p/6d7d3922ba8016f6b2c4b922c7af506b.jpg_400x400q75.jpg_.webp,25,25,8% Off,"55 Đã bán
(38)
Hồ Chí Minh",lazada,health,functionalfoods,25,0
VIÊN UỐNG BỔ SUNG VITAMIN C DHC NHẬT BẢN (GÓI DÙNG 60 NGÀY,72.000 ₫,https://www.lazada.vn/products/vien-uong-bo-sung-vitamin-c-dhc-nhat-ban-goi-dung-60-ngay-i2278649930.html,https://img.lazcdn.com/g/p/c7c5b4dc0607abbed31168f868faad53.jpg_400x400q75.jpg_.webp,26,26,"52% Off
LazFlash Sale,kết thúc sau 1 ngày","1.5K Đã bán
(1117)
Hồ Chí Minh",lazada,health,functionalfoods,26,0
"Dầu Cá Ultra Omega 3 6 9 Mỹ - Giảm Mỏi Mắt, Khô Mắt, Tốt Cho Tim Mạch - Hộp 100 viên",48.000 ₫,https://www.lazada.vn/products/dau-ca-ultra-omega-3-6-9-my-giam-moi-mat-kho-mat-tot-cho-tim-mach-hop-100-vien-i1481867350.html,https://img.lazcdn.com/g/p/ffed4cd626430b70a103e1a3bacd286b.png_400x400q75.png_.webp,27,27,46% Off,"6.6K Đã bán
(1262)
Hồ Chí Minh",lazada,health,functionalfoods,27,0
KẸO ĐỔI GIÓ STONY BỔ HOÀN DƯƠNG 8 Vien,210.000 ₫,https://www.lazada.vn/products/keo-doi-gio-stony-bo-hoan-duong-8-vien-i1990125325.html,https://img.lazcdn.com/g/ff/kf/Sc68092813470431eb08877dd57912262D.jpg_400x400q75.jpg_.webp,28,28,,"146 Đã bán
(37)
Đăk Lăk",lazada,health,functionalfoods,28,0
HSD: THÁNG 2.2025 {COMBO 2 TUÝP} Viên sủi bổ sung vitamin c và khoáng chất Plusssz Max Multivitamin vị Cam tăng cường đề kháng vững vàng sức khỏe,91.550 ₫,https://www.lazada.vn/products/hsd-thang-22025-combo-2-tuyp-vien-sui-bo-sung-vitamin-c-va-khoang-chat-plusssz-max-multivitamin-vi-cam-tang-cuong-de-khang-vung-vang-suc-khoe-i1525465791.html,https://img.lazcdn.com/g/p/40b38a1a2738f1c07338d7241a1f1afc.png_400x400q75.png_.webp,29,29,8% Off,"1.1K Đã bán
(275)
Hồ Chí Minh",lazada,health,functionalfoods,29,1
VIÊN UỐNG BỔ XƯƠNG KHỚP CALCIUM D PHONG PHÚ HỘP 100 VIÊN,39.000 ₫,https://www.lazada.vn/products/vien-uong-bo-xuong-khop-calcium-d-phong-phu-hop-100-vien-i2403402520.html,https://img.lazcdn.com/g/ff/kf/S5b5d72c1ca784552b051144ca20f3151q.jpg_400x400q75.jpg_.webp,30,30,13% Off,"33 Đã bán
(7)
Hồ Chí Minh",lazada,health,functionalfoods,30,0
"Viên Tiểu Đêm giúp bổ thận, tăng cường chức năng bàng quang, hỗ trợ tiểu đêm, tiểu rát, tiểu không tự chủ",43.000 ₫,https://www.lazada.vn/products/vien-tieu-dem-giup-bo-than-tang-cuong-chuc-nang-bang-quang-ho-tro-tieu-dem-tieu-rat-tieu-khong-tu-chu-i1239025757.html,https://img.lazcdn.com/g/p/43cd249c65503559a303ed3f59473694.jpg_400x400q75.jpg_.webp,31,31,,"501 Đã bán
(41)
Hồ Chí Minh",lazada,health,functionalfoods,31,0
Shikawa_Cải thiện tieu_đêm chính hãng giá ưu đãi,355.000 ₫,https://www.lazada.vn/products/shikawa_cai-thien-tieu_dem-chinh-hang-gia-uu-dai-i2607895142.html,https://img.lazcdn.com/g/p/551d8fc5ff5ed808ce01ede5086e9059.jpg_400x400q75.jpg_.webp,32,32,15% Off,"15 Đã bán
(6)
Hà Nội",lazada,health,functionalfoods,32,0
