title,price,link_item,image_url,index_,discount_idx,discount_percent_list,countReviews,type,category,subcategory,official_idx,official
"Bàn là hơi nước đứng công suất lớn 1800W, bàn ủi hơi nước cầm tay đa năng và tiện dụng. Bảo hành 2 năm trên toàn quốc, đổi mới trong 7 ngày đầu nếu có lỗi của nhà sản xuất.",835.000 ₫,https://www.lazada.vn/products/ban-la-hoi-nuoc-dung-cong-suat-lon-1800w-ban-ui-hoi-nuoc-cam-tay-da-nang-va-tien-dung-bao-hanh-2-nam-tren-toan-quoc-doi-moi-trong-7-ngay-dau-neu-co-loi-cua-nha-san-xuat-i1989724757.html,https://img.lazcdn.com/g/p/fa0fba2ba43843c2c312d05a1065dce5.jpg_400x400q75.jpg_.webp,22,22,47% Off,"826 Đã bán
(205)
Nam Định",lazada,electrichouseware,smallhouseware,22,0
"Máy hút bụi công nghiệp hút bụi gia đình hút khô hút nước thổi sấy đa năng công suất 1200W dung tính 18L màng lọc Hepa siêu lọc bụi tặng kèm 9 đầu hút. Bảo hành 2 năm, 1 đổi 1 trong 7 ngày nếu có lỗi.",1.014.000 ₫,https://www.lazada.vn/products/may-hut-bui-cong-nghiep-hut-bui-gia-dinh-hut-kho-hut-nuoc-thoi-say-da-nang-cong-suat-1200w-dung-tinh-18l-mang-loc-hepa-sieu-loc-bui-tang-kem-9-dau-hut-bao-hanh-2-nam-1-doi-1-trong-7-ngay-neu-co-loi-i2288494171.html,https://img.lazcdn.com/g/p/595bb42e96f3440cde0aa8125a2ae9dd.jpg_400x400q75.jpg_.webp,23,23,53% Off,"435 Đã bán
(86)
Thái Bình",lazada,electrichouseware,smallhouseware,23,0
Thuyền vàng có yếm sử dụng cho máy may 1 kim công nghiệp,27.932 ₫,https://www.lazada.vn/products/thuyen-vang-co-yem-su-dung-cho-may-may-1-kim-cong-nghiep-i2103896191.html,https://img.lazcdn.com/g/p/eb74cb802a91fc84e4c21bc5918b2e7e.jpg_400x400q75.jpg_.webp,24,24,20% Off,"197 Đã bán
(41)
Hồ Chí Minh",lazada,electrichouseware,smallhouseware,24,0
"Bàn là hơi nước kiểu đứng , bàn ủi cây 1700W là phù hợp với mọi loại vải, bàn là RAF - hàng chính hãng. Bảo hành 2 năm toàn quốc, đổi mới trong 7 ngày đầu nhận hàng nếu có bất kỳ sai sót nào đến từ nhà cung cấp.",814.000 ₫,https://www.lazada.vn/products/ban-la-hoi-nuoc-kieu-dung-ban-ui-cay-1700w-la-phu-hop-voi-moi-loai-vai-ban-la-raf-hang-chinh-hang-bao-hanh-2-nam-toan-quoc-doi-moi-trong-7-ngay-dau-nhan-hang-neu-co-bat-ky-sai-sot-nao-den-tu-nha-cung-cap-i2377896558.html,https://img.lazcdn.com/g/p/025e64f4a4c7a6d396e783db238e0ad6.jpg_400x400q75.jpg_.webp,25,25,53% Off,"34 Đã bán
(9)
Nam Định",lazada,electrichouseware,smallhouseware,25,0
Máy hút bụi khô & ướt Dreame H12 Dual - Bản quốc tế - Bảo hành 24 tháng,13.870.000 ₫,https://www.lazada.vn/products/may-hut-bui-kho-uot-dreame-h12-dual-ban-quoc-te-bao-hanh-24-thang-i2358059909.html,https://img.lazcdn.com/g/p/1636352e036a30cc3d9b2bf8e37fbbe6.jpg_400x400q75.jpg_.webp,26,26,"37% Off
LazFlash Sale,kết thúc sau 1 ngày","31 Đã bán
(4)
Hồ Chí Minh",lazada,electrichouseware,smallhouseware,26,1
"Đèn sưởi phòng tắm Sunhouse SHD3812 - Chống nước IPX4 -Công tắc độc lập dễ dàng điều chỉnh nhiệt độ, tiết kiệm điện năng -Công nghệ sưởi Halogen",628.000 ₫,https://www.lazada.vn/products/den-suoi-phong-tam-sunhouse-shd3812-chong-nuoc-ipx4-cong-tac-doc-lap-de-dang-dieu-chinh-nhiet-do-tiet-kiem-dien-nang-cong-nghe-suoi-halogen-i2058321327.html,https://img.lazcdn.com/g/p/ab6f245ef40f097b8add026ce8861ecd.png_400x400q75.png_.webp,27,27,37% Off,"34 Đã bán
(10)
Hồ Chí Minh",lazada,electrichouseware,smallhouseware,27,1
Lốc 12 chai nước suối Number One chai 500ml,27.001 ₫,https://www.lazada.vn/products/loc-12-chai-nuoc-suoi-number-one-chai-500ml-i2600730791.html,https://img.lazcdn.com/g/p/66d0828548bddfa5fe27f8a69a2f83b2.jpg_400x400q75.jpg_.webp,28,28,33% Off,"67 Đã bán
(10)
Hồ Chí Minh",lazada,electrichouseware,smallhouseware,28,0
Túi đựng máy may Brother - thiết kế cứng cáp - đựng được các loại máy may,250.000 ₫,https://www.lazada.vn/products/tui-dung-may-may-brother-thiet-ke-cung-cap-dung-duoc-cac-loai-may-may-i1798846385.html,https://img.lazcdn.com/g/p/341f4948f3e63a6974e24914a3e2812a.jpg_400x400q75.jpg_.webp,29,29,,Hà Nội,lazada,electrichouseware,smallhouseware,29,0
"Máy hút bụi giường nệm không dây VinBuy cầm tay hiện đại diệt khuẩn đa tầng, đèn UV, lực hút mạnh 18000PA - Hàng chính hãng",264.112 ₫,https://www.lazada.vn/products/may-hut-bui-giuong-nem-khong-day-vinbuy-cam-tay-hien-dai-diet-khuan-da-tang-den-uv-luc-hut-manh-18000pa-hang-chinh-hang-i2237518573.html,https://img.lazcdn.com/g/p/981257a45aedf6888991e7f7921e4e85.png_400x400q75.png_.webp,30,30,47% Off,"814 Đã bán
(287)
Hà Nội",lazada,electrichouseware,smallhouseware,30,1
"Máy hút bụi gia đình công suất 1000W, máy hút bụi cầm tay đa năng với nhiều đầu hút tiện lợi và phạm vi làm việc rộng. Bảo hành 2 năm, lỗi đổi mới trong 7 ngày đầu nhận hàng.",655.000 ₫,https://www.lazada.vn/products/may-hut-bui-gia-dinh-cong-suat-1000w-may-hut-bui-cam-tay-da-nang-voi-nhieu-dau-hut-tien-loi-va-pham-vi-lam-viec-rong-bao-hanh-2-nam-loi-doi-moi-trong-7-ngay-dau-nhan-hang-i1627489876.html,https://img.lazcdn.com/g/p/240f13ab306bab4c3a1502e80e4f0804.jpg_400x400q75.jpg_.webp,31,31,50% Off,"543 Đã bán
(136)
Nam Định",lazada,electrichouseware,smallhouseware,31,0
[HỎA TỐC HCM] Thùng nước suối Saka i-on kiềm Nhật Bản 555ml (24 chai x 555ml),95.000 ₫,https://www.lazada.vn/products/hoa-toc-hcm-thung-nuoc-suoi-saka-i-on-kiem-nhat-ban-555ml-24-chai-x-555ml-i2524342946.html,https://img.lazcdn.com/g/p/196013dfa6cbadfd66fdcde00bff96a5.jpg_400x400q75.jpg_.webp,32,32,,"5 Đã bán
(2)
Hồ Chí Minh",lazada,electrichouseware,smallhouseware,32,0
Máy hút bụi không dây Deerma DEM-VC80,3.490.000 ₫,https://www.lazada.vn/products/may-hut-bui-khong-day-deerma-dem-vc80-i2413158190.html,https://img.lazcdn.com/g/p/d0a0b86c873e9fa2d51f82972989db96.jpg_400x400q75.jpg_.webp,33,33,,Hà Nội,lazada,electrichouseware,smallhouseware,33,0
"Máy hút bụi giường nệm cầm tay VINBUY, pin sạc không dây, hiện đại diệt khuẩn đa tầng, đèn UV, lực hút mạnh 18000PA - Hàng chính hãng",264.112 ₫,https://www.lazada.vn/products/may-hut-bui-giuong-nem-cam-tay-vinbuy-pin-sac-khong-day-hien-dai-diet-khuan-da-tang-den-uv-luc-hut-manh-18000pa-hang-chinh-hang-i2542607704.html,https://img.lazcdn.com/g/p/9a294bd61752726d2038685864f64e05.png_400x400q75.png_.webp,34,34,47% Off,"174 Đã bán
(108)
Hà Nội",lazada,electrichouseware,smallhouseware,34,1
[Nhập mã: 66LAZSOCIAL30 12%/ MOV 99K cap 30K - 66LAZSOCIAL80 15%/ MOV 250K cap 80K] Bàn ủi hơi nước đứng Tefal IXEO Plus QT1510E0 2980W - Hàng Chính Hãng - Bảo hành 12 tháng,4.209.000 ₫,https://www.lazada.vn/products/nhap-ma-66lazsocial30-12-mov-99k-cap-30k-66lazsocial80-15-mov-250k-cap-80k-ban-ui-hoi-nuoc-dung-tefal-ixeo-plus-qt1510e0-2980w-hang-chinh-hang-bao-hanh-12-thang-i2610340833.html,https://img.lazcdn.com/g/p/2e904b5fa256a5989a30634f8bc21fc8.png_400x400q75.png_.webp,35,35,42% Off,Hồ Chí Minh,lazada,electrichouseware,smallhouseware,35,1
Phụ Kiện Lọc Cho Máy Hút Bụi Deerma Dx700-1,70.000 ₫,https://www.lazada.vn/products/phu-kien-loc-cho-may-hut-bui-deerma-dx700-1-i1314023381.html,https://img.lazcdn.com/g/p/1b56b8b35dd842173dca7bb554169aa9.jpg_400x400q75.jpg_.webp,36,36,45% Off,"60 Đã bán
(9)
Hồ Chí Minh",lazada,electrichouseware,smallhouseware,36,1
Túi Brother Thiết kế đơn giản cứng cáp - dùng cho tất tất cả dòng máy may Gia Đình,250.000 ₫,https://www.lazada.vn/products/tui-brother-thiet-ke-don-gian-cung-cap-dung-cho-tat-tat-ca-dong-may-may-gia-dinh-i1798821673.html,https://img.lazcdn.com/g/p/d68e7b32c56221033aff762a4b9e3780.jpg_400x400q75.jpg_.webp,37,37,,Hà Nội,lazada,electrichouseware,smallhouseware,37,0
Thiết bị lọc nước tại vòi Philips AWP3608 (4 Lõi lọc than hoạt tính + Bộ lọc X-Guard Ultra) - Thiết kế dễ dàng sắp đặt và sử dụng - Hàng cao cấp,231.000 ₫,https://www.lazada.vn/products/thiet-bi-loc-nuoc-tai-voi-philips-awp3608-4-loi-loc-than-hoat-tinh-bo-loc-x-guard-ultra-thiet-ke-de-dang-sap-dat-va-su-dung-hang-cao-cap-i2438595837.html,https://img.lazcdn.com/g/p/19876f5f21fe99b6cf282c556e1ec8c3.png_400x400q75.png_.webp,38,38,54% Off,"7 Đã bán
(1)
Hà Nội",lazada,electrichouseware,smallhouseware,38,0
"Máy May Kiểu Cũ, Phụ Kiện Máy May Đạp Chân Gia Dụng Thông Dụng Nhãn Hiệu Người Bay Ong Bướm Ép Chân, Chân Đầy Đủ",134.000 ₫,https://www.lazada.vn/products/may-may-kieu-cu-phu-kien-may-may-dap-chan-gia-dung-thong-dung-nhan-hieu-nguoi-bay-ong-buom-ep-chan-chan-day-du-i2510158222.html,https://img.lazcdn.com/g/ff/kf/Se71f8a5c734742d0906f8f850fcf728dP.jpg_400x400q75.jpg_.webp,39,39,,Nước ngoài,lazada,electrichouseware,smallhouseware,39,0
"Máy nước nóng trực tiếp Ariston Aures Easy 4.5P Có Bơm trợ lực (4,5KW), Aures Easy 3.5 Không bơm (3,5KW), Dòng cơ bản",1.640.000 ₫,https://www.lazada.vn/products/may-nuoc-nong-truc-tiep-ariston-aures-easy-45p-co-bom-tro-luc-45kw-aures-easy-35-khong-bom-35kw-dong-co-ban-i2224662634.html,https://img.lazcdn.com/g/p/8bdf42e093a66beb97aa127123484ddc.jpg_400x400q75.jpg_.webp,40,40,44% Off,"6 Đã bán
Hồ Chí Minh",lazada,electrichouseware,smallhouseware,40,0
KAIMEIDI Máy sưởi tay kho báu sạc mini sạc kho báu máy sưởi tay di động hai trong một USB Bộ điều chỉnh nhiệt ba tốc độ làm nóng nhanh máy sưởi tay phi hành gia,95.000 ₫,https://www.lazada.vn/products/kaimeidi-may-suoi-tay-kho-bau-sac-mini-sac-kho-bau-may-suoi-tay-di-dong-hai-trong-mot-usb-bo-dieu-chinh-nhiet-ba-toc-do-lam-nong-nhanh-may-suoi-tay-phi-hanh-gia-i1980206228.html,https://img.lazcdn.com/g/p/8b567290f978beb7b319d2118c953d59.jpg_400x400q75.jpg_.webp,1,1,52% Off,"432 Đã bán
(270)
Nước ngoài",lazada,electrichouseware,smallhouseware,1,1
