title,price,link_item,image_url,index_,discount_idx,discount_percent_list,countReviews,type,category,subcategory,official_idx,official
[FreeSHIP COD + Lắp Hà Nội] Smart Tivi QNED LG 4K 55 inch 55QNED80SRA Công nghệ Quantum Dot Bộ vi xử lý α7 AI 4K Gen6 Hàng chính hãng,16.790.000 ₫,https://www.lazada.vn/products/freeship-cod-lap-ha-noi-smart-tivi-qned-lg-4k-55-inch-55qned80sra-cong-nghe-quantum-dot-bo-vi-xu-ly-7-ai-4k-gen6-hang-chinh-hang-i2527519827.html,https://img.lazcdn.com/g/p/45d82a2870abdf2d45daa6056f045ccd.jpg_400x400q75.jpg_.webp,31,31,17% Off,"7 Đã bán
(1)
Hà Nội",lazada,electrichouseware,tivi,31,1
[FreeSHIP COD + Lắp Hà Nội] Smart Tivi LG 4K 43 Inch 43UQ7550PSF Real 4K Thiết kế mỏng Bộ xử lý AI α5 Thế hệ 5 Hàng chính hãng,8.890.000 ₫,https://www.lazada.vn/products/freeship-cod-lap-ha-noi-smart-tivi-lg-4k-43-inch-43uq7550psf-real-4k-thiet-ke-mong-bo-xu-ly-ai-5-the-he-5-hang-chinh-hang-i1983056599.html,https://img.lazcdn.com/g/p/fda7060b19f1aabb0211c8afb11b9108.jpg_400x400q75.jpg_.webp,32,32,17% Off,"20 Đã bán
(6)
Hà Nội",lazada,electrichouseware,tivi,32,1
E-ERA Máy Chiếu Điện Thoại Thông Minh Các Tông Cầm Tay Mini Chiếu Điện Thoại Di Động 2.0 Dành Cho Máy Chiếu Âm Thanh & Video Rạp Hát Tại Nhà,181.000 ₫,https://www.lazada.vn/products/e-era-may-chieu-dien-thoai-thong-minh-cac-tong-cam-tay-mini-chieu-dien-thoai-di-dong-20-danh-cho-may-chieu-am-thanh-video-rap-hat-tai-nha-i849806028.html,https://img.lazcdn.com/g/p/ad52b34d092bd0e024ebdfcdee7d0d31.jpg_400x400q75.jpg_.webp,33,33,40% Off,"(1)
Nước ngoài",lazada,electrichouseware,tivi,33,0
"Smart Tivi TOMKO màn hình kích thước 43 inch FHD Tomko T43F8-1, bảo hành 24 tháng - chính hãng TOMKO",5.388.000 ₫,https://www.lazada.vn/products/smart-tivi-tomko-man-hinh-kich-thuoc-43-inch-fhd-tomko-t43f8-1-bao-hanh-24-thang-chinh-hang-tomko-i2391859866.html,https://img.lazcdn.com/g/p/6fb07f8925c851fadeefa6b3e12e1248.jpg_400x400q75.jpg_.webp,34,34,,Hà Nội,lazada,electrichouseware,tivi,34,1
Máy Chiếu Bỏ Túi Thông Minh Samsung The Freestyle SP-LSP3/Samsung The Freestyle SP-LSP3BLAXXV gen 2 model 2024,8.800.000 ₫,https://www.lazada.vn/products/may-chieu-bo-tui-thong-minh-samsung-the-freestyle-sp-lsp3samsung-the-freestyle-sp-lsp3blaxxv-gen-2-model-2024-i2328723201.html,https://img.lazcdn.com/g/p/eb4dfabbd43ca89f825443f66aedc73f.jpg_400x400q75.jpg_.webp,35,35,,Hà Nội,lazada,electrichouseware,tivi,35,0
"Đầu K+ Full HD, truyền hình vệ tinh HD K+, chính hãng truyền hình K+",199.000 ₫,https://www.lazada.vn/products/dau-k-full-hd-truyen-hinh-ve-tinh-hd-k-chinh-hang-truyen-hinh-k-i2316764939.html,https://img.lazcdn.com/g/p/aebf03851df6d230af544643c9a7e1b8.png_400x400q75.png_.webp,36,36,33% Off,"16 Đã bán
(5)
Hồ Chí Minh",lazada,electrichouseware,tivi,36,0
Chân tivi samsung 43T6000 chính hãng,349.000 ₫,https://www.lazada.vn/products/chan-tivi-samsung-43t6000-chinh-hang-i2652348956.html,https://img.lazcdn.com/g/ff/kf/S6678ccc94a2e4e90ab26881021de09b7s.jpg_400x400q75.jpg_.webp,37,37,,Hà Nội,lazada,electrichouseware,tivi,37,0
"Máy chiều mini KAW Sky-009, Tích Hợp Auto Focus, Độ Phân Giải 4K, Phản Chiếu Hình Ảnh 3D, Bảo Hành 5 năm",4.990.000 ₫,https://www.lazada.vn/products/may-chieu-mini-kaw-sky-009-tich-hop-auto-focus-do-phan-giai-4k-phan-chieu-hinh-anh-3d-bao-hanh-5-nam-i2598045695.html,https://img.lazcdn.com/g/p/99b3c659c5e9a21873c75f5922224f60.png_400x400q75.png_.webp,38,38,50% Off,Hồ Chí Minh,lazada,electrichouseware,tivi,38,1
"Arm màn hình máy tính NB G45, giá treo màn hình máy tính NB G70 22-40 inch, xoay 360 độ tải trọng 15kg",435.000 ₫,https://www.lazada.vn/products/arm-man-hinh-may-tinh-nb-g45-gia-treo-man-hinh-may-tinh-nb-g70-22-40-inch-xoay-360-do-tai-trong-15kg-i2440025566.html,https://img.lazcdn.com/g/p/5eddd6473ffee2e0c6b50352a4270828.png_400x400q75.png_.webp,39,39,50% Off,Hồ Chí Minh,lazada,electrichouseware,tivi,39,0
(HÀNG NHẬP KHẨU) Chân Đế Tivi đa năng 19-75inch - Chân tivi để bàn Hàng loại 1 - Lắp đặt mọi hãng Tivi,168.000 ₫,https://www.lazada.vn/products/hang-nhap-khau-chan-de-tivi-da-nang-19-75inch-chan-tivi-de-ban-hang-loai-1-lap-dat-moi-hang-tivi-i2048924766.html,https://img.lazcdn.com/g/p/da0dc33504a832eb425dc3ff01a28e0b.png_400x400q75.png_.webp,40,40,33% Off,"63 Đã bán
(21)
Hồ Chí Minh",lazada,electrichouseware,tivi,40,0
