title,price,link_item,image_url,index_,discount_idx,discount_percent_list,countReviews,type,category,subcategory,official_idx,official
Fahasa - Chuẩn Bị Cho Con Một Cuộc Sống Trọn Vẹn,130.500 ₫,https://www.lazada.vn/products/fahasa-chuan-bi-cho-con-mot-cuoc-song-tron-ven-i1787560902.html,https://img.lazcdn.com/g/p/42616351d4d628b1ab8ffee4409a06ec.jpg_400x400q75.jpg_.webp,21,21,13% Off,Hồ Chí Minh,lazada,bookandmusic,parent_book,21,1
Fahasa - Hành Trình Thai Giáo 280 Ngày - Mỗi Ngày Đọc Một Trang (Tái Bản 2023),83.600 ₫,https://www.lazada.vn/products/fahasa-hanh-trinh-thai-giao-280-ngay-moi-ngay-doc-mot-trang-tai-ban-2023-i2258045590.html,https://img.lazcdn.com/g/p/bece664cf99c29c6b031ef4ef020bdd0.jpg_400x400q75.jpg_.webp,22,22,12% Off,"44 Đã bán
(6)
Hồ Chí Minh",lazada,bookandmusic,parent_book,22,1
Combo Sách Kích Hoạt Thiên Tài Sáng Tạo + Cha Mẹ Đọc - Con Thành Tài (Bộ 2 Cuốn)- Newshop,755.160 ₫,https://www.lazada.vn/products/combo-sach-kich-hoat-thien-tai-sang-tao-cha-me-doc-con-thanh-tai-bo-2-cuon-newshop-i1391504636.html,https://img.lazcdn.com/g/p/083bf8637c09d629579a5912adf66ca5.png_400x400q75.png_.webp,23,23,13% Off,"10 Đã bán
(4)
Hồ Chí Minh",lazada,bookandmusic,parent_book,23,1
Sách - Cha Mẹ Đọc - Con Thành Tài - Newshop,327.520 ₫,https://www.lazada.vn/products/sach-cha-me-doc-con-thanh-tai-newshop-i1360545787.html,https://img.lazcdn.com/g/p/f3a73d4271a64ba4ebf1f661752ee852.jpg_400x400q75.jpg_.webp,24,24,11% Off,"16 Đã bán
(3)
Hồ Chí Minh",lazada,bookandmusic,parent_book,24,1
Sách - Sự Sụp Đổ Của Nghề Làm Cha Mẹ - Thaihabooks,90.440 ₫,https://www.lazada.vn/products/sach-su-sup-do-cua-nghe-lam-cha-me-thaihabooks-i482980599.html,https://img.lazcdn.com/g/p/11ce4cf14af9b0f67972d46ed8e2ee9c.jpg_400x400q75.jpg_.webp,25,25,24% Off,"55 Đã bán
(7)
Hồ Chí Minh",lazada,bookandmusic,parent_book,25,1
Sách - Combo 4 cuốn: Phát Triển Trí Tuệ 1088 Câu Đố - (Từ 5 Đến 6 Tuổi) - Tái Bản,160.000 ₫,https://www.lazada.vn/products/sach-combo-4-cuon-phat-trien-tri-tue-1088-cau-do-tu-5-den-6-tuoi-tai-ban-i1997487886.html,https://img.lazcdn.com/g/p/cdb88f63e9263572c64c78392a68c502.jpg_400x400q75.jpg_.webp,26,26,20% Off,"6 Đã bán
(1)
Hà Nội",lazada,bookandmusic,parent_book,26,1
COMBO SÁCH NUÔI DẠY CON CỦA CHA MẸ GIỎI: NUÔI CON KHÔNG PHẢI LÀ CUỘC CHIẾN + ĐỌC VỊ MỌI VẤN ĐỀ CỦA TRẺ,268.960 ₫,https://www.lazada.vn/products/combo-sach-nuoi-day-con-cua-cha-me-gioi-nuoi-con-khong-phai-la-cuoc-chien-doc-vi-moi-van-de-cua-tre-i746338928.html,https://img.lazcdn.com/g/p/a45aa88881ccf9dd8c4b3e5a40d18b80.jpg_400x400q75.jpg_.webp,27,27,18% Off,"5 Đã bán
(2)
Hồ Chí Minh",lazada,bookandmusic,parent_book,27,1
Sách - What’s my child thinking? Tâm lý học trẻ em thực hành cho cha mẹ hiện đại (từ 2 đến 7 tuổi) - Thaihabooks,204.440 ₫,https://www.lazada.vn/products/sach-whats-my-child-thinking-tam-ly-hoc-tre-em-thuc-hanh-cho-cha-me-hien-dai-tu-2-den-7-tuoi-thaihabooks-i2240945580.html,https://img.lazcdn.com/g/p/2dd822bb0f7708e95c700f1a5caf967d.jpg_400x400q75.jpg_.webp,28,28,24% Off,"6 Đã bán
(2)
Hồ Chí Minh",lazada,bookandmusic,parent_book,28,1
Sách - Tuổi Dậy Thì Không Gì Phải Sợ - (PNU) - Newshop,42.655 ₫,https://www.lazada.vn/products/sach-tuoi-day-thi-khong-gi-phai-so-pnu-newshop-i1989142859.html,https://img.lazcdn.com/g/p/df304c265145b6f66cf6ddddf12a2f94.png_400x400q75.png_.webp,29,29,22% Off,"24 Đã bán
(3)
Hồ Chí Minh",lazada,bookandmusic,parent_book,29,1
Sách - Cha Voi: Dạy con nên người ở thời đại số - Tác giả Trương Nguyện Thành,120.000 ₫,https://www.lazada.vn/products/sach-cha-voi-day-con-nen-nguoi-o-thoi-dai-so-tac-gia-truong-nguyen-thanh-i343554706.html,https://img.lazcdn.com/g/p/ded18c8d1de610abf832c0ba83065524.jpg_400x400q75.jpg_.webp,30,30,20% Off,"97 Đã bán
(13)
Hồ Chí Minh",lazada,bookandmusic,parent_book,30,1
Sách Ăn Dặm Kiểu Nhật - Newshop,145.316 ₫,https://www.lazada.vn/products/sach-an-dam-kieu-nhat-newshop-i1342042059.html,https://img.lazcdn.com/g/p/3c9f9e73d794081693cccd7d30bd5a1f.jpg_400x400q75.jpg_.webp,31,31,23% Off,"23 Đã bán
(6)
Hồ Chí Minh",lazada,bookandmusic,parent_book,31,1
Fahasa - Tuổi Dậy Thì - Từ “Cô Bé Đến Cô Nàng,46.300 ₫,https://www.lazada.vn/products/fahasa-tuoi-day-thi-tu-co-be-den-co-nang-i472490137.html,https://img.lazcdn.com/g/p/22e6b87ab548b7a60f35a375afd34916.jpg_400x400q75.jpg_.webp,32,32,33% Off,"10 Đã bán
(3)
Hồ Chí Minh",lazada,bookandmusic,parent_book,32,1
Sách: Cẩm Nang Tuổi Dậy Thì Dành Cho Bạn Gái (Tái Bản),69.502 ₫,https://www.lazada.vn/products/sach-cam-nang-tuoi-day-thi-danh-cho-ban-gai-tai-ban-i105864653.html,https://img.lazcdn.com/g/p/61b7af5d0124b8e9843e1ad9197e952c.jpg_400x400q75.jpg_.webp,33,33,31% Off,"249 Đã bán
(51)
Hà Nội",lazada,bookandmusic,parent_book,33,1
"Sách - 25 Chuyên Đề Ngữ Pháp Tiếng Anh Trọng Tâm (Bộ 2 Quyển, Lẻ Tùy Chọn) - Combo 2 Quyển",158.700 ₫,https://www.lazada.vn/products/sach-25-chuyen-de-ngu-phap-tieng-anh-trong-tam-bo-2-quyen-le-tuy-chon-combo-2-quyen-i1222916085.html,https://img.lazcdn.com/g/p/fcf39cb0b60f153425fbda45ccb07085.jpg_400x400q75.jpg_.webp,34,34,31% Off,"99 Đã bán
(33)
Hà Nội",lazada,bookandmusic,parent_book,34,1
Sách - Kỷ Luật Không Nước Mắt (Bìa Mềm),90.000 ₫,https://www.lazada.vn/products/sach-ky-luat-khong-nuoc-mat-bia-mem-i731298683.html,https://img.lazcdn.com/g/p/77746246b3113c675f7de76244add83e.jpg_400x400q75.jpg_.webp,35,35,25% Off,"7 Đã bán
(2)
Hà Nội",lazada,bookandmusic,parent_book,35,0
Sách - Cẩm Nang Chăm Sóc Bé Sơ Sinh - Bữa Ăn Và Giấc Ngủ - THA - Newshop,133.560 ₫,https://www.lazada.vn/products/sach-cam-nang-cham-soc-be-so-sinh-bua-an-va-giac-ngu-tha-newshop-i1795300390.html,https://img.lazcdn.com/g/p/8f36fa1a24e3ec865c9919e1c65914c8.png_400x400q75.png_.webp,36,36,16% Off,"(2)
Hồ Chí Minh",lazada,bookandmusic,parent_book,36,1
Fahasa - Dinh Dưỡng Thai Kỳ,145.600 ₫,https://www.lazada.vn/products/fahasa-dinh-duong-thai-ky-i1561857207.html,https://img.lazcdn.com/g/p/c89564e2b5e77489b3a295bcdfd64b77.jpg_400x400q75.jpg_.webp,37,37,23% Off,"30 Đã bán
(2)
Hồ Chí Minh",lazada,bookandmusic,parent_book,37,1
Sách NXB Trẻ - CHÀO CON! BA MẸ ĐÃ SẴN SÀNG - TRẦN THỊ HUYÊN THẢO,76.000 ₫,https://www.lazada.vn/products/sach-nxb-tre-chao-con-ba-me-da-san-sang-tran-thi-huyen-thao-i738192705.html,https://img.lazcdn.com/g/p/mdc/819b17eb3a6855d5f60e7bf823948c5d.jpg_400x400q75.jpg_.webp,38,38,20% Off,"83 Đã bán
(15)
Hồ Chí Minh",lazada,bookandmusic,parent_book,38,1
